skeleton	fscore	ions
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Kopsane	0.7692	335.1023_frag|171.055_nl|222.085_nl|217.065_frag|379.1324_frag|319.1085_frag|351.135_frag|351.165_frag|361.1182_frag|194.095_nl
Iboga	0.7407	150.1245_frag|87.1031_nl
Iboga	0.7407	150.1245_frag|123.0952_nl
Iboga	0.7407	150.1245_frag|87.1031_nl|123.0952_nl
Aspidofractane	0.7143	150.055_nl|317.1283_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|250.0849_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|337.155_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|395.1605_frag
Aspidofractane	0.7143	150.055_nl|337.155_frag|395.1605_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|250.0849_frag|337.155_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|250.0849_frag|395.1605_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|337.155_frag|395.1605_frag
Aspidofractane	0.7143	150.055_nl|250.0849_frag|337.155_frag|395.1605_frag
Aspidofractane	0.7143	150.055_nl|317.1283_frag|250.0849_frag|337.155_frag|395.1605_frag
Aspidosperma	0.7143	168.1939_frag
Macroline	0.7143	149.0872_frag|140.0763_nl|169.0796_frag|207.0958_frag|144.0774_frag|156.0799_frag|194.0907_frag|168.0819_frag
Macroline	0.7143	149.0872_frag|206.125_nl|140.0763_nl|169.0796_frag|207.0958_frag|144.0774_frag|156.0799_frag|194.0907_frag|168.0819_frag
Akuammicine	0.6944	236.145_frag|18.0109_nl|171.0844_frag|181.0838_frag|180.0853_frag|167.0723_frag
Akuammicine	0.6944	236.145_frag|18.0109_nl|171.0844_frag|209.1084_frag|181.0838_frag|180.0853_frag|167.0723_frag
Sarpagine	0.6944	166.085_frag|134.0596_frag|291.1351_frag|151.0528_frag|164.0647_frag|132.0735_frag|106.0651_frag|108.0804_frag|143.0731_frag
Sarpagine	0.6944	166.085_frag|134.0596_frag|291.1351_frag|151.0528_frag|145.085_frag|132.0735_frag|106.0651_frag|108.0804_frag|143.0731_frag
Sarpagine	0.6944	166.085_frag|134.0596_frag|291.1351_frag|151.0528_frag|107.0745_frag|132.0735_frag|106.0651_frag|108.0804_frag|143.0731_frag
Sarpagine	0.6944	166.085_frag|134.0596_frag|291.1351_frag|164.0647_frag|145.085_frag|132.0735_frag|106.0651_frag|108.0804_frag|143.0731_frag
Sarpagine	0.6944	166.085_frag|134.0596_frag|291.1351_frag|164.0647_frag|107.0745_frag|132.0735_frag|106.0651_frag|108.0804_frag|143.0731_frag
Sarpagine	0.6944	166.085_frag|134.0596_frag|291.1351_frag|145.085_frag|107.0745_frag|132.0735_frag|106.0651_frag|108.0804_frag|143.0731_frag
Ervatamia	0.6667	140.1078_frag|168.105_frag|111.0728_frag|180.0853_frag|167.0723_frag|129.0667_frag|128.0559_frag|154.0655_frag|156.0799_frag|130.0665_frag
Ervatamia	0.6667	168.105_frag|110.0609_frag|111.0728_frag|180.0853_frag|167.0723_frag|129.0667_frag|128.0559_frag|154.0655_frag|156.0799_frag|130.0665_frag
Ervatamia	0.6667	140.1078_frag|168.105_frag|110.0609_frag|111.0728_frag|180.0853_frag|167.0723_frag|129.0667_frag|128.0559_frag|154.0655_frag|156.0799_frag|130.0665_frag
Ajmalicine	0.6452	230.115_frag|216.105_frag|242.1236_frag
Ajmalicine	0.6452	230.115_frag|242.1236_frag|204.1051_frag
Ajmalicine	0.6452	216.105_frag|242.1236_frag|204.1051_frag
Ajmalicine	0.6452	230.115_frag|216.105_frag|242.1236_frag|204.1051_frag
Yohimbinoid	0.641	212.1345_frag|238.145_nl
Strychnidine	0.5769	213.075_frag|294.115_frag|144.1004_nl
Ajmaline	0.5556	152.045_frag|139.0812_frag
Ajmaline	0.5556	195.0671_frag|139.0812_frag
Ajmaline	0.5556	109.065_frag|152.045_frag|139.0812_frag
Ajmaline	0.5556	109.065_frag|195.0671_frag|139.0812_frag
Ajmaline	0.5556	152.045_frag|195.0671_frag|139.0812_frag
Ajmaline	0.5556	109.065_frag|152.045_frag|195.0671_frag|139.0812_frag
Corynanthean	0.3846	147.0443_frag|123.0435_frag
